1br_studio_rent_in_center,adult_nightlife,air_quality_(year-round),airbnb_(monthly),cashless_society,coca-cola,coffee,cost_of_living,cost_of_living_for_expat,cost_of_living_for_local,female_friendly,freedom_of_speech,friendly_to_foreigners,fun,happiness,healthcare,internet,lgbt_friendly,nightlife,peace,quality_of_life,racial_tolerance,religious_government,safe_tap_water,safety,startup_score,traffic_safety,walkability,nomad_score,region,country,place_slug,Access to electricity (% of population),"Access to electricity, urban (% of urban population)",Renewable electricity output (% of total electricity output)
186.0,2.0,170.0,915.0,1.0,0.37,1.28,3.0,536.0,291.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0801670190058992,0.0,0.0,1.0,1.0,1.0,4.0,3.88,Africa,Uganda,kampala-uganda,18.5,51.9000015258789,92.9505269826643
387.0,2.0,177.0,1251.0,1.0,0.51,1.54,1.0,809.0,493.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.3642402933442668,1.0,0.0,2.0,2.0,1.0,4.0,3.58,Africa,Rwanda,kigali-rwanda,22.7999992370605,72.9000015258789,56.8878281622912
1276.0,2.0,31.0,1403.0,2.2753991045667017,1.26,2.92,2.0,1811.0,1439.0,3.0,1.0,4.0,3.0,3.0,2.0,23.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,4.0,4.0,3.55,Latin America,Panama,panama-city-panama,92.2947692871094,99.0716247558594,65.3263403263403
400.0,2.0,50.0,1708.0,1.83303903161733,1.0,2.05,3.0,1120.0,578.0,2.0,1.0,2.0,4.0,3.0,2.0,19.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,4.0,2.0,4.14,Latin America,Panama,bocas-del-toro-panama,92.2947692871094,99.0716247558594,65.3263403263403
558.0,2.0,27.0,1708.0,1.0,1.77,2.4,2.0,1391.0,812.0,3.0,3.0,4.0,4.0,2.0,2.0,31.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,4.0,4.0,4.34,Europe,Lithuania,vilnius-lithuania,100.0,100.0,39.4081728511038
420.0,2.0,27.0,1281.0,1.0,1.5,1.95,3.0,1077.0,631.0,3.0,3.0,2.0,2.0,2.0,2.0,19.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,4.0,4.28,Europe,Lithuania,kaunas-lithuania,100.0,100.0,39.4081728511038
361.0,2.0,32.0,2044.0,1.0,1.1,2.13,2.0,1182.0,575.0,2.0,3.0,2.0,2.0,2.0,2.0,28.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,1.0,3.82,Europe,Lithuania,klaipeda-lithuania,100.0,100.0,39.4081728511038
245.0,2.0,55.0,1342.0,3.0,0.44,1.52,3.0,918.0,401.0,2.0,2.0,4.0,3.0,1.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,4.0,2.0,4.18,Europe,Georgia,tbilisi-georgia,100.0,100.0,78.0393242869011
462.0,2.0,165.0,885.0,1.683297845204908,0.47,1.02,3.0,775.0,527.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.4764540627236054,0.0,0.0,2.0,2.0,4.0,4.0,3.79,Asia,Mongolia,ulaanbaatar-mongolia,88.4001770019531,98.1962127685547,3.08362053328496
350.0,4.0,64.0,1068.0,2.0,1.43,2.78,3.0,992.0,641.0,2.525840652407199,3.0,4.0,2.0,3.0,3.0,17.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0,3.78,Latin America,Chile,santiago-chile,99.71484375,99.8768615722656,43.6043349649144
496.0,2.0,40.0,1342.0,2.0,0.92,2.2,3.0,1127.0,671.0,1.0,3.0,2.0,2.169175661267226,3.0,3.0,11.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,4.0,4.0,3.34,Latin America,Chile,la-serena-chile,99.71484375,99.8768615722656,43.6043349649144
1010.0,2.0,55.0,2349.0,1.9579839294469528,1.67,3.27,2.0,2082.0,1304.0,2.0,2.0,4.0,3.0,2.589022758804196,2.513878335973599,15.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,4.0,2.0,3.93,Latin America,Puerto Rico,san-juan-puerto-rico,100.0,100.0,1.83744647870018
361.0,2.0,64.0,1342.0,1.0,0.26,0.52,3.0,722.0,389.0,3.0,1.0,4.0,3.0,1.0,2.0,10.0,1.0,1.0,1.0,3.0,1.8919571035931215,0.0,0.0,3.0,3.0,4.0,4.0,3.99,Asia,Sri Lanka,colombo-sri-lanka,94.3518676757813,99.6487579345703,48.4751934456076
90.0,2.0,43.0,1281.0,1.0,0.68,1.86,3.0,621.0,278.0,2.0,1.0,3.0,3.0,1.0,2.0,11.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,3.88,Asia,Sri Lanka,kandy-sri-lanka,94.3518676757813,99.6487579345703,48.4751934456076
792.0,2.0,50.0,2440.0,2.065566898871928,0.0,2.39,2.0,1408.0,846.0,2.0,2.0,1.0,2.0,2.0096984264421924,2.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.16,Oceania,Fiji,suva-fiji,95.1682434082031,98.5953369140625,45.0158848200176
407.0,2.0,50.0,1220.0,1.0,0.55,1.63,3.0,824.0,516.0,2.0,1.0,4.0,1.0,1.5598317270646904,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.35,Asia,Laos,vientiane-laos,89.6999969482422,97.8000030517578,86.3699995757859
272.0,2.0,50.0,885.0,1.0,0.7,1.82,3.0,614.0,402.0,2.0,1.0,3.0,3.0,1.851338652826904,1.0,12.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,4.0,3.99,Asia,Laos,luang-prabang-laos,89.6999969482422,97.8000030517578,86.3699995757859
617.0,2.0,50.0,1098.0,2.659150817130288,1.25,1.5,3.0,1068.0,718.0,2.0,1.0,4.0,4.0,2.3039698746767865,3.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,3.02,Latin America,Cuba,havana-cuba,98.6834564208984,99.9988327026367,3.94814668769716
179.0,2.0,33.0,1220.0,1.3293916765656593,0.57,0.66,3.0,595.0,249.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.161001895318306,1.0,0.0,2.0,2.0,3.0,1.0,3.29,Africa,Ethiopia,addis-ababa-ethiopia,29.0,85.0,99.9616748107694
551.0,2.0,50.0,1220.0,1.8817560537221183,0.43,0.58,3.0,864.0,558.0,3.0,2.0,3.0,4.0,1.0,1.8992130324885976,6.0,1.0,1.0,1.0,3.0,1.452277565099921,0.0,0.0,2.0,3.0,4.0,2.0,4.08,Asia,Myanmar,yangon-myanmar,60.5,90.8000030517578,58.8541014402004
311.0,3.0,7.0,1068.0,2.634914297630941,0.29,2.33,3.0,777.0,490.0,1.0,1.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,3.0,1.415446787980633,0.0,0.0,2.0,3.0,4.0,4.0,3.43,Europe,Azerbaijan,baku-azerbaijan,100.0,100.0,7.0398574206092
270.0,2.0,50.0,1037.0,1.6862338317597811,0.54,1.61,3.0,745.0,410.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.3,Europe,Armenia,yerevan-armenia,100.0,100.0,28.3369662777279
449.0,2.0,34.0,1434.0,3.0,1.01,2.43,3.0,1253.0,714.0,3.0,3.0,2.0,2.0,2.0,1.0,30.0,2.0,2.0,3.0,3.0,2.1552832730984024,0.0,0.0,3.0,3.0,4.0,4.0,4.33,Europe,Latvia,riga-latvia,100.0,100.0,50.1716970901862
472.0,2.0,14.0,1983.0,3.0,1.45,2.52,2.0,1440.0,768.0,4.0,3.0,4.0,3.0,2.0,2.0,30.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,4.0,4.0,4.25,Europe,Estonia,tallinn-estonia,100.0,100.0,14.4187386003648
403.0,2.0,17.0,549.0,3.0,1.39,2.41,3.0,908.0,640.0,4.0,3.0,4.0,1.0,2.0,2.0,31.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,3.0,4.0,4.0,4.0,4.32,Europe,Estonia,tartu-estonia,100.0,100.0,14.4187386003648
300.0,2.0,50.0,976.0,2.042684403190634,0.44,0.49,3.0,656.0,346.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.702790952745113,0.0,0.0,2.0,2.0,3.0,4.0,4.3,Asia,Kyrgyzstan,bishkek-kyrgyzstan,98.6900024414063,98.6600036621094,85.1880276285495
262.0,2.0,74.0,1220.0,1.0,1.04,1.46,3.0,795.0,422.0,2.0,1.0,2.0,2.0,2.0,2.0,14.0,1.0,2.0,2.0,3.0,1.5031812166837435,0.0,0.0,3.0,3.0,4.0,4.0,3.93,Europe,Macedonia,skopje-macedonia,,,
341.0,3.0,47.0,580.0,1.9888434542779447,0.65,8.0,3.0,877.0,874.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.84,Latin America,Venezuela,caracas-venezuela,100.0,100.0,63.6950420954163
598.0,2.0,89.0,2501.0,1.3955440842281943,1.33,2.16,2.0,1585.0,845.0,2.0,2.0,2.0,3.0,2.0,2.0,10.0,1.0,1.0,2.0,3.0,1.4741037017201737,0.0,0.0,1.0,2.0,3.0,1.0,3.85,Latin America,Belize,caye-caulker-belize,91.8000030517578,96.9000015258789,45.2399304748245
541.0,2.0,91.0,3142.0,1.4550287270894984,0.66,1.33,2.0,1484.0,652.0,2.0,2.0,3.0,4.0,2.0,2.0,9.0,1.0,1.0,2.0,3.0,1.8067709584467848,0.0,0.0,1.0,2.0,3.0,2.0,3.7,Latin America,Belize,san-pedro-belize,91.8000030517578,96.9000015258789,45.2399304748245
357.0,2.0,91.0,1983.0,2.049058468436918,0.94,2.49,3.0,1127.0,577.0,2.0,2.0,3.0,1.0,2.0,2.0,10.0,1.0,2.0,2.0,3.0,1.4468380085925712,0.0,0.0,1.0,2.0,3.0,2.0,3.64,Latin America,Belize,belize-city-belize,91.8000030517578,96.9000015258789,45.2399304748245
247.0,2.0,50.0,824.0,1.6829778061980036,0.56,1.3,3.0,618.0,357.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,3.0,4.0,3.32,Africa,Madagascar,antananarivo-madagascar,23.0059337615967,63.7947616577148,54.5964565549528
227.0,2.0,50.0,1053.0268044381355,1.0,1.25,4.0,3.0,897.0,633.0,2.0,1.0,2.0,2.0,1.4473601474030848,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,2.95,Asia,North Korea,pyongyang-north-korea,40.6374969482422,35.0,72.7960981291403
150.0,2.0,50.0,785.3717436497282,1.0,1.0,3.0,3.0,611.0,431.0,1.0,1.0,2.0,3.0,1.6439604814120714,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,3.03,Asia,North Korea,kaesong-north-korea,40.6374969482422,35.0,72.7960981291403
150.0,2.0,50.0,702.0,1.0,1.0,3.0,3.0,670.0,431.0,1.0,1.0,1.0,1.0,1.5872698860898296,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,2.73,Asia,North Korea,sinuiju-north-korea,40.6374969482422,35.0,72.7960981291403
394.0,2.0,77.0,1114.7133172894974,1.9474677653960413,0.46,1.85,2.0,872.0,555.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,3.36,Middle East,Iran,tehran-iran,99.9599990844727,100.0,5.10488787847473
272.0,2.0,108.0,1089.9463307480785,1.4310241824873042,0.24,1.18,3.0,566.0,337.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.42,Middle East,Iran,shiraz-iran,99.9599990844727,100.0,5.10488787847473
185.0,2.0,111.0,796.9555853370376,1.865237838386025,0.29,1.39,3.0,396.0,269.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.7,Middle East,Iran,isfahan-iran,99.9599990844727,100.0,5.10488787847473
122.0,2.0,158.0,1159.0,1.8198172426905936,0.28,1.77,3.0,652.0,317.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,2.7,Asia,Bangladesh,dhaka-bangladesh,74.9037399291992,93.4418182373047,1.2268899018827
623.0,2.0,141.0,1007.0,1.956443394151051,0.83,2.05,3.0,1162.0,804.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0022491889405978,0.0,0.0,2.0,2.0,1.0,1.0,3.41,Africa,Senegal,dakar-senegal,60.5,86.9000015258789,10.417193426043
403.0,2.0,55.0,1068.0,1.6947918188794515,0.99,2.35,3.0,1051.0,662.0,2.0,2.0,3.0,4.0,2.0,3.0,9.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,3.49,Latin America,Dominican Republic,santo-domingo-dominican-republic,98.5603637695313,99.8272476196289,11.6324429755648
442.0,2.0,55.0,1708.0,1.7618079611137771,0.88,1.68,3.0,1137.0,610.0,2.0,2.0,4.0,2.0,2.0,3.0,13.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,4.06,Latin America,Dominican Republic,jarabacoa-dominican-republic,98.5603637695313,99.8272476196289,11.6324429755648
285.0,2.0,77.0,915.0,1.4184104829259303,0.61,1.89,3.0,725.0,452.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0493983173674737,0.0,0.0,1.0,2.0,1.0,2.0,4.07,Latin America,El Salvador,san-salvador-el-salvador,95.4000015258789,98.0,57.8226749039906
400.0,2.0,368.0,1617.0,1.9125564585092727,0.73,1.33,3.0,960.0,500.0,1.0,1.0,2.0,1.0,3.0,3.0,14.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,3.31,Middle East,Saudi Arabia,riyadh-saudi-arabia,100.0,100.0,0.0002955641728932
883.0,2.0,161.0,2959.0,1.7543961918553337,1.33,4.28,1.0,2165.0,1231.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.27,Middle East,Saudi Arabia,jeddah-saudi-arabia,100.0,100.0,0.0002955641728932
754.0,2.0,286.0,1506.7207776269504,1.7143253207061782,0.66,3.89,3.0,1684.0,1064.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,2.84,Middle East,Saudi Arabia,dammam-saudi-arabia,100.0,100.0,0.0002955641728932
242.0,2.0,48.0,1338.2088723999373,1.4354501490158136,0.4,0.8,3.0,412.0,267.0,1.0,1.0,2.0,2.0,3.0,3.0,10.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.51,Middle East,Saudi Arabia,mecca-saudi-arabia,100.0,100.0,0.0002955641728932
767.0,2.0,20.0,2501.0,3.0,0.71,1.83,3.0,1542.0,909.0,1.0,1.0,4.0,4.0,2.12267016453938,1.0,3.0,1.0,1.0,2.0,3.0,1.7357745539825746,0.0,0.0,3.0,2.0,4.0,4.0,2.88,Asia,Maldives,male-maldives,99.7064743041992,99.9837188720703,1.27720445488914
303.0,2.0,57.0,1617.0,1.0,0.66,1.2,3.0,877.0,412.0,2.0,2.0,3.0,2.0,2.0,1.0,21.0,1.0,2.0,2.0,3.0,1.927410386651277,0.0,0.0,2.0,3.0,4.0,2.0,4.43,Europe,Moldova,chisinau-moldova,100.0,100.0,5.36857658840913
314.0,2.0,50.0,915.0,3.0,0.28,1.4,3.0,653.0,429.0,2.0,1.0,4.0,2.0,2.0,2.0,13.0,1.0,2.0,2.0,3.0,2.276215354357644,0.0,0.0,3.0,2.0,4.0,4.0,3.78,Europe,Belarus,minsk-belarus,100.0,100.0,0.815679830995834
372.0,2.0,50.0,4636.0,1.83671011766548,1.37,2.96,1.0,1884.0,654.0,2.0,1.0,3.0,2.0,2.201482548943841,3.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,3.61,Africa,Seychelles,victoria-seychelles,100.0,100.0,2.38095238095238
211.0,2.0,217.0,1190.0,1.0,0.31,0.55,3.0,579.0,257.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,2.68,Asia,Pakistan,islamabad-pakistan,71.3815460205078,98.919303894043,31.4303497172134
146.0,2.0,290.0,1586.0,1.0,0.52,1.4,3.0,743.0,303.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,3.02,Asia,Pakistan,karachi-pakistan,71.3815460205078,98.919303894043,31.4303497172134
502.0,2.0,27.0,1312.0,2.3209312293624937,0.79,2.75,3.0,1189.0,781.0,2.0,2.0,3.0,3.0,2.0,2.0,8.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,4.0,4.0,4.35,Africa,Mauritius,port-louis-mauritius,99.3616104125977,99.6121368408203,22.7227227227227
950.0,2.0,9.0,4362.0,1.437573073646114,1.7,4.83,1.0,2663.0,1335.0,2.0,2.0,3.0,3.0,2.7745906103231,2.0,19.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,1.0,3.82,Latin America,The Bahamas,nassau-the-bahamas,100.0,100.0,0.0
517.0,2.0,4.0,1678.0,2.0604697984145397,0.86,1.6,3.0,1199.0,671.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.7064588883044145,0.0,0.0,2.0,2.0,3.0,4.0,3.45,Africa,Namibia,windhoek-namibia,51.5999984741211,74.5999984741211,97.7864583333333
650.0,2.0,15.0,1007.0,1.9733016641310377,0.0,0.2,3.0,819.0,584.0,1.0,1.0,2.0,1.0,1.0,1.4198689867407954,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,2.92,Africa,Zambia,lusaka-zambia,31.1000003814697,67.6999969482422,96.993823945234
575.0,2.0,50.0,1403.0,1.117197297196344,0.93,1.7,2.0,1156.0,719.0,1.0,1.0,3.0,2.0,1.0,1.5349283829393234,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,4.0,3.37,Africa,Mozambique,maputo-mozambique,24.0,68.0,86.4108873600161
329.0,2.0,32.0,1281.0,2.0229789733777217,0.92,1.08,3.0,846.0,439.0,2.0,2.0,3.0,2.0,1.0,3.0,12.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,4.31,Europe,Albania,tirana-albania,99.9800033569336,100.0,100.0
644.0,2.0,177.0,1373.0,1.7067129023130445,0.53,1.01,3.0,1019.0,677.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.9320459526735825,0.0,0.0,2.0,2.0,3.0,1.0,3.32,Africa,Cameroon,douala-cameroon,58.5955924987793,89.8022079467773,76.1171944362237
872.0,2.0,177.0,1511.245843045422,1.8891631417149355,0.85,4.57,3.0,1675.0,1108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,3.08,Africa,Cameroon,yaounde-cameroon,58.5955924987793,89.8022079467773,76.1171944362237
138.0,2.0,167.0,1312.0,1.519644365587124,0.33,0.69,3.0,574.0,213.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0769432023467795,0.0,0.0,2.0,1.0,4.0,1.0,3.28,Asia,Uzbekistan,tashkent-uzbekistan,100.0,100.0,20.6529329608939
292.0,2.0,50.0,1037.0,1.8766607835339972,0.68,1.94,3.0,836.0,482.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,1.0,1.0,2.0,3.0,1.4789735183709285,0.0,0.0,3.0,3.0,3.0,1.0,3.82,Asia,Kazakhstan,almaty-kazakhstan,100.0,100.0,8.87402787692077
389.0,2.0,50.0,1159.0,1.7502103895056988,0.0,0.0,3.0,787.0,375.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,2.0,3.0,1.5957390973771866,0.0,0.0,3.0,3.0,3.0,2.0,4.02,Asia,Kazakhstan,astana-kazakhstan,100.0,100.0,8.87402787692077
405.0,2.0,50.0,793.0,2.0483222191591013,0.61,3.08,3.0,883.0,711.0,2.0,1.0,3.0,1.0,2.257908523395041,3.0,15.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.98,Asia,Brunei,bandar-seri-begawan-brunei,100.0,100.0,0.0476190476190476
487.0,2.0,177.0,1098.0,1.7973576448025357,0.0,0.0,3.0,640.0,414.0,1.0,2.0,1.0,1.0,1.0,0.9405659733394024,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.71,Africa,Malawi,lilongwe-malawi,10.8000001907349,48.7000007629395,91.3068289899182
186.0,2.0,50.0,770.327700206984,1.9614610656152307,0.18,0.72,4.0,375.0,233.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.3648644707668631,0.0,0.0,1.0,2.0,1.0,1.0,4.08,Africa,Sudan,khartoum-sudan,46.9031066894531,77.2320556640625,64.5359086380011
469.0,2.0,50.0,1438.766625281624,2.040551728856736,0.64,0.97,2.0,1182.0,690.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.18,Africa,Libya,benghazi-libya,73.4285736083984,100.0,0.0
561.0,2.0,50.0,1952.0,1.8628427785271464,0.79,1.33,3.0,1282.0,690.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.785780013000707,1.0,0.0,2.0,2.0,1.0,1.0,3.73,Africa,Libya,tripoli-libya,73.4285736083984,100.0,0.0
181.0,2.0,90.0,1068.0,1.992531505514304,0.4,0.45,3.0,544.0,240.0,2.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,1.532925782744135,1.0,0.0,2.0,2.0,3.0,4.0,3.78,Africa,Tunisia,tunis-tunisia,99.9000015258789,99.9000015258789,2.83594226468794
271.0,2.0,50.0,1525.0,1.5577738959358003,0.31,0.36,3.0,700.0,308.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.811589610331097,0.0,0.0,2.0,2.0,3.0,1.0,3.77,Asia,Tajikistan,dushanbe-tajikistan,98.0,98.5,98.4733714019345
1153.0,2.0,50.0,1861.0,1.9572474220542395,1.52,3.2,2.0,2113.0,1470.0,2.0,3.0,2.0,3.0,1.0,1.0,7.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,3.58,Africa,Ghana,accra-ghana,74.0788421630859,88.0710296630859,50.8920024366896
554.0,2.0,61.0,2745.0,1.9353413280971412,1.86,2.72,2.0,1807.0,869.0,1.0,2.0,3.0,2.0,2.39581918352541,2.4776203338350444,22.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,1.0,3.8,Latin America,Aruba,oranjestad-aruba,100.0,100.0,14.8561614426793
500.0,2.0,50.0,2166.0,1.8319969044544409,2.5,3.75,1.0,1700.0,891.0,1.0,2.0,3.0,2.0,2.347929917187208,3.0,32.0,2.4630990003448474,1.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,3.44,Latin America,Barbados,bridgetown-barbados,100.0,100.0,0.0
500.0,2.0,50.0,1068.0,1.836280702471103,2.0,3.0,3.0,1108.0,804.0,1.0,1.0,2.0,1.0,1.8474011878428016,1.939022758490431,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,3.44,Oceania,East Timor,dili-east-timor,,,
573.0,2.0,30.0,1983.0,1.0,0.28,0.42,3.0,1024.0,552.0,1.0,1.0,3.0,2.0,1.0,1.113537209903119,5.0,1.0,3.0,1.0,3.0,1.981632847901425,1.0,0.0,2.0,2.0,1.0,4.0,3.01,Africa,Nigeria,lagos-nigeria,52.5,81.5,18.1951250556864
256.0,2.0,260.0,1037.0,1.0,0.02,0.04,3.0,461.0,223.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,2.26,Asia,Afghanistan,kabul-afghanistan,71.5,92.5,86.0501112508465
2783.0,2.0,50.0,2891.126380973066,2.2464433530862253,3.21,5.67,1.0,2184.089388345152,1287.2738080403192,2.0,2.0,3.0,2.0,3.192174414133503,3.2281945007636463,13.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,2.0,4.0,4.0,4.219548604532363,North America,Bermuda,hamilton-bermuda,100.0,100.0,0.0
383.0,2.0,48.0,1830.0,1.0,0.8,1.97,3.0,1059.0,558.0,2.0,3.0,2.0,4.0,2.0,3.0,9.0,1.0,3.0,2.0,3.0,1.4344987360545391,0.0,0.0,1.0,3.0,4.0,1.0,3.7046862170797614,Latin America,Jamaica,kingston-jamaica,94.9000015258789,98.0,10.2620087336245
1530.0,2.0,50.0,2471.0,1.8126136313638352,1.28,2.42,1.0,2375.0,1645.0,1.0,1.0,4.0,3.0,1.0,1.3999970018044103,3.0,2.0,2.0,1.0,3.0,2.5965547115246914,0.0,0.0,1.0,2.0,1.0,4.0,4.27,Africa,Angola,luanda-angola,42.0,64.0,53.1749283080705
1478.0,2.0,177.0,2196.0,1.4469741344133449,0.55,1.09,2.0,1995.0,1408.0,2.0,1.0,2.0,1.0,1.0,0.7534953963005417,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.87,Africa,Angola,huambo-angola,42.0,64.0,53.1749283080705
529.0,2.0,50.0,1586.0,1.7408292387829991,2.35,2.35,1.0,1957.0,942.0,2.0,3.0,3.0,3.0,2.274301166940141,1.0,7.0,2.119708862579757,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.68,Africa,Cape Verde,praia-cape-verde,86.3578414916992,92.0306243896484,20.2084965923393
1800.0,2.0,16.0,5643.0,2.3405664519235065,3.12,5.73,1.0,4147.0,2314.0,2.0,2.0,4.0,1.0,2.974276592765061,3.1445113460775764,9.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,1.0,3.95,Latin America,Cayman Islands,george-town-cayman-islands,100.0,100.0,0.0
